hotel,arrival_date,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,customer_type,adr,total_of_special_requests,reservation_status,reservation_status_date,room_match_flag,total_guest,family_flag,booking_changes_flag,total_nights,revenue,booking_time_flag,weekend_ratio,expected_loss,booking_value,booking_urgency,sameDay_booking
Resort Hotel,2015-07-04,0,102,2015,July,27,4,2,5,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,73.8,2,Check-Out,2015-07-11,Room Match,3,1,FALSE,7,516.6,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,86,2015,July,27,4,2,5,2,BB,CHE,Online TA,TA/TO,0,D,D,No Deposit,Transient,97,2,Check-Out,2015-07-11,Room Match,2,0,FALSE,7,679,31-90,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,78,2015,July,27,4,2,5,2,HB,PRT,Online TA,TA/TO,0,E,F,No Deposit,Transient,139,2,Check-Out,2015-07-11,Room Change,3,1,FALSE,7,973,31-90,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,52,2015,July,27,4,2,5,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,67.24,0,Check-Out,2015-07-11,Room Match,2,0,FALSE,7,470.67999999999995,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2015-07-04,0,29,2015,July,27,4,2,6,3,BB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,116.5,1,Check-Out,2015-07-12,Room Match,3,0,FALSE,8,932,8-30,0.25,0,Premium Value,0.03,0
Resort Hotel,2015-07-04,1,101,2015,July,27,4,2,6,2,BB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,96.3,1,Canceled,2015-05-12,Room Match,2,0,FALSE,8,770.4,90+,0.25,770.4,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,109,2015,July,27,4,2,6,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,123,1,Check-Out,2015-07-12,Room Match,2,0,FALSE,8,984,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,92,2015,July,27,4,4,6,2,BB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,71.55,1,Check-Out,2015-07-14,Room Match,2,0,FALSE,10,715.5,90+,0.4,0,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,92,2015,July,27,4,4,6,2,BB,PRT,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,71.55,1,Check-Out,2015-07-14,Room Match,2,0,FALSE,10,715.5,90+,0.4,0,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,79,2015,July,27,4,4,6,2,HB,PRT,Direct,Direct,0,D,D,No Deposit,Transient,149,1,Check-Out,2015-07-14,Room Match,3,1,TRUE,10,1490,31-90,0.4,0,Premium Value,0.01,0
Resort Hotel,2015-07-04,0,2,2015,July,27,4,0,1,2,BB,PRT,Online TA,TA/TO,0,H,G,No Deposit,Transient,163,0,Check-Out,2015-07-05,Room Change,4,1,TRUE,1,163,0-7,0,0,Moderate Value,0.33,0
Resort Hotel,2015-07-04,0,30,2015,July,27,4,0,1,2,BB,PRT,Offline TA/TO,TA/TO,0,D,C,No Deposit,Contract,79.5,0,Check-Out,2015-07-05,Room Change,2,0,FALSE,1,79.5,8-30,0,0,Low Value,0.03,0
Resort Hotel,2015-07-04,1,51,2015,July,27,4,0,1,1,HB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,105,0,Canceled,2015-05-29,Room Match,1,0,FALSE,1,105,31-90,0,105,Low Value,0.02,0
Resort Hotel,2015-07-04,1,36,2015,July,27,4,0,1,1,BB,PRT,Direct,Direct,0,E,G,No Deposit,Transient,123,0,No-Show,2015-07-04,Room Change,1,0,TRUE,1,123,31-90,0,123,Low Value,0.03,0
Resort Hotel,2015-07-04,1,73,2015,July,27,4,0,1,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,73.8,2,Canceled,2015-05-13,Room Match,2,0,FALSE,1,73.8,31-90,0,73.8,Low Value,0.01,0
Resort Hotel,2015-07-04,1,33,2015,July,27,4,0,1,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,113,0,Canceled,2015-06-16,Room Match,2,0,FALSE,1,113,31-90,0,113,Low Value,0.03,0
Resort Hotel,2015-07-04,0,32,2015,July,27,4,0,1,4,FB,PRT,Complementary,Direct,0,H,H,No Deposit,Transient,0,1,Check-Out,2015-07-05,Room Match,4,0,TRUE,1,0,31-90,0,0,Low Value,0.03,0
Resort Hotel,2015-07-04,0,8,2015,July,27,4,0,1,2,BB,ESP,Online TA,TA/TO,0,E,E,No Deposit,Transient,123,0,Check-Out,2015-07-05,Room Match,2,0,FALSE,1,123,8-30,0,0,Low Value,0.11,0
Resort Hotel,2015-07-04,0,100,2015,July,27,4,1,1,2,BB,FRA,Online TA,TA/TO,0,A,C,No Deposit,Transient-Party,73.8,1,Check-Out,2015-07-06,Room Change,2,0,FALSE,2,147.6,90+,0.5,0,Low Value,0.01,0
Resort Hotel,2015-07-04,0,1,2015,July,27,4,1,1,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,114.5,0,Check-Out,2015-07-06,Room Match,2,0,FALSE,2,229,0-7,0.5,0,Moderate Value,0.5,0
Resort Hotel,2015-07-04,0,100,2015,July,27,4,1,1,2,BB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient-Party,73.8,2,Check-Out,2015-07-06,Room Match,2,0,FALSE,2,147.6,90+,0.5,0,Low Value,0.01,0
Resort Hotel,2015-07-04,0,100,2015,July,27,4,1,1,2,BB,FRA,Online TA,TA/TO,0,A,C,No Deposit,Transient-Party,73.8,1,Check-Out,2015-07-06,Room Change,2,0,FALSE,2,147.6,90+,0.5,0,Low Value,0.01,0
Resort Hotel,2015-07-05,0,9,2015,July,28,5,1,0,2,BB,ESP,Online TA,TA/TO,0,A,C,No Deposit,Transient,88.2,1,Check-Out,2015-07-06,Room Change,2,0,FALSE,1,88.2,8-30,1,0,Low Value,0.1,0
Resort Hotel,2015-07-05,1,5,2015,July,28,5,1,0,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,97,0,Canceled,2015-07-01,Room Match,2,0,FALSE,1,97,0-7,1,97,Low Value,0.17,0
Resort Hotel,2015-07-05,0,0,2015,July,28,5,1,0,2,BB,ESP,Online TA,TA/TO,0,A,C,No Deposit,Transient,85.1,0,Check-Out,2015-07-06,Room Change,2,0,TRUE,1,85.1,0-7,1,0,Low Value,1,1
Resort Hotel,2015-07-05,0,9,2015,July,28,5,1,0,1,BB,DEU,Online TA,TA/TO,0,A,A,No Deposit,Transient,89,0,Check-Out,2015-07-06,Room Match,1,0,FALSE,1,89,8-30,1,0,Low Value,0.1,0
Resort Hotel,2015-07-05,0,2,2015,July,28,5,1,0,1,BB,PRT,Online TA,TA/TO,0,A,D,No Deposit,Transient,80.1,0,Check-Out,2015-07-06,Room Change,1,0,FALSE,1,80.1,0-7,1,0,Low Value,0.33,0
Resort Hotel,2015-07-05,0,2,2015,July,28,5,1,0,2,BB,PRT,Online TA,TA/TO,0,A,E,No Deposit,Transient,98,0,Check-Out,2015-07-06,Room Change,2,0,FALSE,1,98,0-7,1,0,Low Value,0.33,0
Resort Hotel,2015-07-05,0,9,2015,July,28,5,1,0,1,BB,DEU,Online TA,TA/TO,0,A,A,No Deposit,Transient,101,0,Check-Out,2015-07-06,Room Match,1,0,FALSE,1,101,8-30,1,0,Low Value,0.1,0
Resort Hotel,2015-07-05,0,2,2015,July,28,5,1,0,2,BB,PRT,Direct,Direct,0,G,G,No Deposit,Transient,167,1,Check-Out,2015-07-06,Room Match,2,0,FALSE,1,167,0-7,1,0,Moderate Value,0.33,0
Resort Hotel,2015-07-05,0,44,2015,July,28,5,2,0,3,HB,PRT,Online TA,TA/TO,0,G,G,No Deposit,Transient,225,0,Check-Out,2015-07-07,Room Match,3,0,TRUE,2,450,31-90,1,0,High Value,0.02,0
Resort Hotel,2015-07-05,0,80,2015,July,28,5,2,0,2,BB,FRA,Online TA,TA/TO,0,D,E,No Deposit,Transient,97,0,Check-Out,2015-07-07,Room Change,2,0,FALSE,2,194,31-90,1,0,Moderate Value,0.01,0
Resort Hotel,2015-07-05,0,97,2015,July,28,5,2,2,2,BB,ESP,Online TA,TA/TO,0,D,D,No Deposit,Transient,87.3,2,Check-Out,2015-07-09,Room Match,2,0,FALSE,4,349.2,90+,0.5,0,High Value,0.01,0
Resort Hotel,2015-07-05,0,109,2015,July,28,5,2,3,2,BB,CN,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,85.59,2,Check-Out,2015-07-10,Room Change,3,1,FALSE,5,427.95000000000005,90+,0.4,0,High Value,0.01,0
Resort Hotel,2015-07-05,0,30,2015,July,28,5,2,3,2,BB,ESP,Online TA,TA/TO,0,E,E,No Deposit,Transient,123,0,Check-Out,2015-07-10,Room Match,2,0,FALSE,5,615,8-30,0.4,0,Premium Value,0.03,0
Resort Hotel,2015-07-05,0,64,2015,July,28,5,2,3,2,BB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,107,0,Check-Out,2015-07-10,Room Match,2,0,FALSE,5,535,31-90,0.4,0,Premium Value,0.02,0
Resort Hotel,2015-07-05,0,39,2015,July,28,5,2,4,2,BB,ESP,Online TA,TA/TO,0,H,H,No Deposit,Transient,163,0,Check-Out,2015-07-11,Room Match,2,0,FALSE,6,978,31-90,0.33,0,Premium Value,0.03,0
Resort Hotel,2015-07-05,0,90,2015,July,28,5,2,4,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,82,0,Check-Out,2015-07-11,Room Match,2,0,FALSE,6,492,31-90,0.33,0,High Value,0.01,0
Resort Hotel,2015-07-05,1,34,2015,July,28,5,2,4,2,BB,PRT,Online TA,TA/TO,0,H,H,No Deposit,Transient,163,0,Canceled,2015-06-17,Room Match,4,1,FALSE,6,978,31-90,0.33,978,Premium Value,0.03,0
Resort Hotel,2015-07-05,1,93,2015,July,28,5,2,5,2,HB,PRT,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,105.5,0,Canceled,2015-05-01,Room Match,2,0,FALSE,7,738.5,90+,0.29,738.5,Premium Value,0.01,0
Resort Hotel,2015-07-05,0,97,2015,July,28,5,2,5,2,HB,PRT,Direct,Direct,0,C,C,No Deposit,Transient,164.2,1,Check-Out,2015-07-12,Room Match,4,1,TRUE,7,1149.3999999999999,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-05,0,29,2015,July,28,5,2,5,2,BB,IRL,Online TA,TA/TO,0,F,F,No Deposit,Transient,97.29,1,Check-Out,2015-07-12,Room Match,2,0,FALSE,7,681.0300000000001,8-30,0.29,0,Premium Value,0.03,0
Resort Hotel,2015-07-05,1,101,2015,July,28,5,2,5,2,HB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,114,1,Canceled,2015-03-30,Room Match,2,0,FALSE,7,798,90+,0.29,798,Premium Value,0.01,0
Resort Hotel,2015-07-05,0,27,2015,July,28,5,2,5,2,BB,ESP,Offline TA/TO,TA/TO,0,E,E,No Deposit,Transient,98.4,0,Check-Out,2015-07-12,Room Match,2,0,FALSE,7,688.8000000000001,8-30,0.29,0,Premium Value,0.04,0
Resort Hotel,2015-07-05,0,8,2015,July,28,5,4,5,2,BB,CHE,Online TA,TA/TO,0,H,H,No Deposit,Transient,175,1,Check-Out,2015-07-14,Room Match,4,1,TRUE,9,1575,8-30,0.44,0,Premium Value,0.11,0
Resort Hotel,2015-07-05,0,82,2015,July,28,5,4,6,2,BB,PRT,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,63.6,2,Check-Out,2015-07-15,Room Match,2,0,FALSE,10,636,31-90,0.4,0,Premium Value,0.01,0
Resort Hotel,2015-07-05,0,94,2015,July,28,5,4,6,3,BB,PRT,Direct,Direct,0,D,C,No Deposit,Transient,124.45,1,Check-Out,2015-07-15,Room Change,3,0,TRUE,10,1244.5,90+,0.4,0,Premium Value,0.01,0
Resort Hotel,2015-07-05,0,110,2015,July,28,5,4,7,2,BB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,110.7,0,Check-Out,2015-07-16,Room Match,2,0,FALSE,11,1217.7,90+,0.36,0,Premium Value,0.01,0
Resort Hotel,2015-07-05,0,96,2015,July,28,5,4,10,1,HB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Contract,74.07,0,Check-Out,2015-07-19,Room Match,1,0,FALSE,14,1036.98,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-05,0,79,2015,July,28,5,4,10,2,HB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,134.1,0,Check-Out,2015-07-19,Room Match,2,0,FALSE,14,1877.3999999999999,31-90,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,115,2015,July,28,6,1,4,2,BB,PRT,Online TA,TA/TO,0,G,G,No Deposit,Transient,167,0,Check-Out,2015-07-11,Room Match,4,1,TRUE,5,835,90+,0.2,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,111,2015,July,28,6,1,3,2,BB,PRT,Online TA,TA/TO,0,A,C,No Deposit,Transient,123,2,Check-Out,2015-07-10,Room Change,2,0,FALSE,4,492,90+,0.25,0,High Value,0.01,0
Resort Hotel,2015-07-06,0,51,2015,July,28,6,1,3,2,BB,USA,Online TA,TA/TO,0,G,G,No Deposit,Transient,117.81,2,Check-Out,2015-07-10,Room Match,2,0,FALSE,4,471.24,31-90,0.25,0,High Value,0.02,0
Resort Hotel,2015-07-06,0,94,2015,July,28,6,1,3,3,BB,CN,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,171.32,1,Check-Out,2015-07-10,Room Match,3,0,FALSE,4,685.28,90+,0.25,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,81,2015,July,28,6,1,3,2,HB,CHE,Direct,Direct,0,G,G,No Deposit,Transient,210,0,Check-Out,2015-07-10,Room Match,4,1,FALSE,4,840,31-90,0.25,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,84,2015,July,28,6,1,3,2,BB,PRT,Online TA,TA/TO,0,D,E,No Deposit,Transient,97,2,Check-Out,2015-07-10,Room Change,3,1,TRUE,4,388,31-90,0.25,0,High Value,0.01,0
Resort Hotel,2015-07-06,0,51,2015,July,28,6,1,3,3,BB,USA,Online TA,TA/TO,0,G,G,No Deposit,Transient,117.81,2,Check-Out,2015-07-10,Room Match,3,0,FALSE,4,471.24,31-90,0.25,0,High Value,0.02,0
Resort Hotel,2015-07-06,0,111,2015,July,28,6,0,0,2,BB,PRT,Online TA,TA/TO,0,A,H,No Deposit,Transient,0,2,Check-Out,2015-07-06,Room Change,2,0,FALSE,0,0,90+,0,0,Low Value,0.01,0
Resort Hotel,2015-07-06,0,0,2015,July,28,6,0,0,1,BB,PRT,Direct,Direct,0,E,H,No Deposit,Transient,0,0,Check-Out,2015-07-06,Room Change,1,0,FALSE,0,0,0-7,0,0,Low Value,1,1
Resort Hotel,2015-07-06,0,2,2015,July,28,6,1,0,2,BB,PRT,Direct,Direct,0,A,E,No Deposit,Transient,131,0,Check-Out,2015-07-07,Room Change,3,1,FALSE,1,131,0-7,1,0,Low Value,0.33,0
Resort Hotel,2015-07-06,0,7,2015,July,28,6,1,1,2,BB,PRT,Online TA,TA/TO,0,A,E,No Deposit,Transient,98,2,Check-Out,2015-07-08,Room Change,2,0,FALSE,2,196,0-7,0.5,0,Moderate Value,0.12,0
Resort Hotel,2015-07-06,0,98,2015,July,28,6,1,1,2,BB,USA,Online TA,TA/TO,0,D,F,No Deposit,Transient,87.3,1,Check-Out,2015-07-08,Room Change,2,0,FALSE,2,174.6,90+,0.5,0,Moderate Value,0.01,0
Resort Hotel,2015-07-06,0,95,2015,July,28,6,1,2,2,BB,GRC,Online TA,TA/TO,0,D,D,No Deposit,Transient,97,1,Check-Out,2015-07-09,Room Match,2,0,FALSE,3,291,90+,0.33,0,Moderate Value,0.01,0
Resort Hotel,2015-07-06,1,48,2015,July,28,6,1,3,2,HB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,167,0,Canceled,2015-06-03,Room Match,2,0,FALSE,4,668,31-90,0.25,668,Premium Value,0.02,0
Resort Hotel,2015-07-06,0,66,2015,July,28,6,1,3,2,HB,PRT,Offline TA/TO,TA/TO,0,A,E,No Deposit,Transient,91.5,0,Check-Out,2015-07-10,Room Change,2,0,FALSE,4,366,31-90,0.25,0,High Value,0.01,0
Resort Hotel,2015-07-06,0,104,2015,July,28,6,1,3,2,BB,PRT,Online TA,TA/TO,0,A,C,No Deposit,Transient,73.8,1,Check-Out,2015-07-10,Room Change,2,0,TRUE,4,295.2,90+,0.25,0,Moderate Value,0.01,0
Resort Hotel,2015-07-06,0,28,2015,July,28,6,1,4,2,BB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,123,0,Check-Out,2015-07-11,Room Match,2,0,FALSE,5,615,8-30,0.2,0,Premium Value,0.03,0
Resort Hotel,2015-07-06,0,34,2015,July,28,6,1,4,2,HB,PRT,Direct,Direct,0,F,F,No Deposit,Transient,175,0,Check-Out,2015-07-11,Room Match,2,0,FALSE,5,875,31-90,0.2,0,Premium Value,0.03,0
Resort Hotel,2015-07-06,0,98,2015,July,28,6,1,5,2,HB,ESP,Online TA,TA/TO,0,A,C,No Deposit,Transient,117.8,1,Check-Out,2015-07-12,Room Change,2,0,FALSE,6,706.8,90+,0.17,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,104,2015,July,28,6,1,5,2,BB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,117.63,0,Check-Out,2015-07-12,Room Match,2,0,TRUE,6,705.78,90+,0.17,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,68,2015,July,28,6,2,5,2,HB,PRT,Online TA,TA/TO,0,G,G,No Deposit,Transient,185,0,Check-Out,2015-07-13,Room Match,4,1,FALSE,7,1295,31-90,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,1,86,2015,July,28,6,2,5,1,HB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,71,1,Canceled,2015-06-26,Room Match,1,0,FALSE,7,497,31-90,0.29,497,High Value,0.01,0
Resort Hotel,2015-07-06,0,258,2015,July,28,6,2,5,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Contract,47.25,0,Check-Out,2015-07-13,Room Match,2,0,FALSE,7,330.75,90+,0.29,0,High Value,0,0
Resort Hotel,2015-07-06,0,111,2015,July,28,6,3,5,2,HB,PRT,Online TA,TA/TO,0,A,C,No Deposit,Transient,151,1,Check-Out,2015-07-14,Room Change,2,0,FALSE,8,1208,90+,0.38,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,1,94,2015,July,28,6,3,7,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,87.3,0,Canceled,2015-05-14,Room Match,2,0,FALSE,10,873,90+,0.3,873,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,112,2015,July,28,6,3,7,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,120.6,1,Check-Out,2015-07-16,Room Match,2,0,FALSE,10,1206,90+,0.3,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,100,2015,July,28,6,3,7,2,BB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,63.86,1,Check-Out,2015-07-16,Room Match,2,0,TRUE,10,638.6,90+,0.3,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,33,2015,July,28,6,3,7,2,HB,PRT,Direct,Direct,0,F,F,No Deposit,Transient,157.1,1,Check-Out,2015-07-16,Room Match,2,0,TRUE,10,1571,31-90,0.3,0,Premium Value,0.03,0
Resort Hotel,2015-07-06,0,97,2015,July,28,6,3,7,2,HB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,91.37,2,Check-Out,2015-07-16,Room Match,2,0,FALSE,10,913.7,90+,0.3,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,80,2015,July,28,6,3,8,1,BB,FRA,Direct,Direct,0,A,A,No Deposit,Transient,73,0,Check-Out,2015-07-17,Room Match,1,0,TRUE,11,803,31-90,0.27,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,90,2015,July,28,6,4,10,2,BB,ITA,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,110.7,0,Check-Out,2015-07-20,Room Match,2,0,FALSE,14,1549.8,31-90,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,111,2015,July,28,6,4,10,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Contract,93.6,0,Check-Out,2015-07-20,Room Match,2,0,FALSE,14,1310.3999999999999,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-06,0,65,2015,July,28,6,2,5,2,BB,PRT,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,83.5,0,Check-Out,2015-07-13,Room Match,2,0,FALSE,7,584.5,31-90,0.29,0,Premium Value,0.02,0
Resort Hotel,2015-07-07,1,67,2015,July,28,7,0,2,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,73.8,1,Canceled,2015-05-07,Room Match,2,0,FALSE,2,147.6,31-90,0,147.6,Low Value,0.01,0
Resort Hotel,2015-07-07,0,55,2015,July,28,7,0,3,2,BB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,82,2,Check-Out,2015-07-10,Room Match,2,0,FALSE,3,246,31-90,0,0,Moderate Value,0.02,0
Resort Hotel,2015-07-07,0,21,2015,July,28,7,0,3,2,HB,PRT,Direct,Direct,0,F,F,No Deposit,Transient,185.5,1,Check-Out,2015-07-10,Room Match,3,1,FALSE,3,556.5,8-30,0,0,Premium Value,0.05,0
Resort Hotel,2015-07-07,0,8,2015,July,28,7,0,0,2,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,0,1,Check-Out,2015-07-07,Room Match,2,0,FALSE,0,0,8-30,0,0,Low Value,0.11,0
Resort Hotel,2015-07-07,0,8,2015,July,28,7,0,0,2,BB,PRT,Online TA,TA/TO,0,A,E,No Deposit,Transient,0,1,Check-Out,2015-07-07,Room Change,2,0,FALSE,0,0,8-30,0,0,Low Value,0.11,0
Resort Hotel,2015-07-07,0,0,2015,July,28,7,0,1,1,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,109.8,3,Check-Out,2015-07-08,Room Match,1,0,FALSE,1,109.8,0-7,0,0,Low Value,1,1
Resort Hotel,2015-07-07,0,0,2015,July,28,7,0,1,3,HB,PRT,Direct,Direct,0,C,C,No Deposit,Transient,195,0,Check-Out,2015-07-08,Room Match,3,0,FALSE,1,195,0-7,0,0,Moderate Value,1,1
Resort Hotel,2015-07-07,0,8,2015,July,28,7,0,4,3,BB,ESP,Online TA,TA/TO,0,H,H,No Deposit,Transient,193,1,Check-Out,2015-07-11,Room Match,5,1,TRUE,4,772,8-30,0,0,Premium Value,0.11,0
Resort Hotel,2015-07-07,0,66,2015,July,28,7,0,4,2,BB,PRT,Online TA,TA/TO,0,D,D,No Deposit,Transient,97,2,Check-Out,2015-07-11,Room Match,2,0,FALSE,4,388,31-90,0,0,High Value,0.01,0
Resort Hotel,2015-07-07,0,88,2015,July,28,7,0,4,3,HB,USA,Offline TA/TO,TA/TO,0,D,E,No Deposit,Transient,150,1,Check-Out,2015-07-11,Room Change,3,0,FALSE,4,600,31-90,0,0,Premium Value,0.01,0
Resort Hotel,2015-07-07,0,0,2015,July,28,7,0,4,2,BB,NLD,Direct,Direct,0,A,A,No Deposit,Transient,98,0,Check-Out,2015-07-11,Room Match,2,0,TRUE,4,392,0-7,0,0,High Value,1,1
Resort Hotel,2015-07-07,1,43,2015,July,28,7,0,5,2,HB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,91.5,0,Canceled,2015-05-28,Room Match,2,0,FALSE,5,457.5,31-90,0,457.5,High Value,0.02,0
Resort Hotel,2015-07-07,1,88,2015,July,28,7,2,5,2,HB,PRT,Online TA,TA/TO,0,E,E,No Deposit,Transient,139,2,Canceled,2015-04-13,Room Match,2,0,FALSE,7,973,31-90,0.29,973,Premium Value,0.01,0
Resort Hotel,2015-07-07,0,54,2015,July,28,7,2,5,2,BB,IRL,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,79.5,0,Check-Out,2015-07-14,Room Match,2,0,FALSE,7,556.5,31-90,0.29,0,Premium Value,0.02,0
Resort Hotel,2015-07-07,1,292,2015,July,28,7,2,5,2,BB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Contract,47.25,0,Canceled,2015-03-25,Room Match,2,0,FALSE,7,330.75,90+,0.29,330.75,High Value,0,0
Resort Hotel,2015-07-07,0,112,2015,July,28,7,4,10,2,HB,IRL,Offline TA/TO,TA/TO,0,D,D,No Deposit,Contract,126.65,1,Check-Out,2015-07-21,Room Match,2,0,FALSE,14,1773.1000000000001,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2015-07-08,0,68,2015,July,28,8,0,3,2,BB,GBR,Online TA,TA/TO,0,E,E,No Deposit,Transient,107,1,Check-Out,2015-07-11,Room Match,2,0,FALSE,3,321,31-90,0,0,High Value,0.01,0
Resort Hotel,2015-07-08,0,7,2015,July,28,8,0,4,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,131,2,Check-Out,2015-07-12,Room Match,2,0,FALSE,4,524,0-7,0,0,Premium Value,0.12,0
Resort Hotel,2015-07-08,0,1,2015,July,28,8,0,4,2,BB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,131,1,Check-Out,2015-07-12,Room Match,2,0,FALSE,4,524,0-7,0,0,Premium Value,0.5,0
Resort Hotel,2015-07-08,1,113,2015,July,28,8,0,4,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,123,1,Canceled,2015-05-28,Room Match,2,0,FALSE,4,492,90+,0,492,High Value,0.01,0
Resort Hotel,2015-07-08,0,5,2015,July,28,8,0,4,2,BB,ESP,Online TA,TA/TO,0,D,D,No Deposit,Transient,146,1,Check-Out,2015-07-12,Room Match,2,0,FALSE,4,584,0-7,0,0,Premium Value,0.17,0
Resort Hotel,2015-07-08,0,83,2015,July,28,8,0,4,2,BB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,110.7,1,Check-Out,2015-07-12,Room Match,2,0,FALSE,4,442.8,31-90,0,0,High Value,0.01,0
Resort Hotel,2015-07-08,1,105,2015,July,28,8,0,4,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,73.8,1,Canceled,2015-06-29,Room Match,2,0,FALSE,4,295.2,90+,0,295.2,Moderate Value,0.01,0
Resort Hotel,2015-07-08,0,0,2015,July,28,8,0,1,1,BB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,61,0,Check-Out,2015-07-09,Room Match,1,0,FALSE,1,61,0-7,0,0,Low Value,1,1
Resort Hotel,2015-07-08,1,1,2015,July,28,8,0,1,2,BB,PRT,Corporate,Corporate,0,A,A,No Deposit,Transient,104.72,1,Canceled,2015-07-08,Room Match,2,0,FALSE,1,104.72,0-7,0,104.72,Low Value,0.5,0
Resort Hotel,2015-07-08,0,1,2015,July,28,8,0,2,2,BB,CHE,Corporate,Corporate,0,A,F,No Deposit,Transient,104.72,1,Check-Out,2015-07-10,Room Change,2,0,FALSE,2,209.44,0-7,0,0,Moderate Value,0.5,0
